,top,FD_SNP_bayP,FD_SNP_uncor,FD_TC_bayP,FD_TC_uncor,FD_WZA_bayP,FD_WZA_empR,FD_WZA_uncor,PCE_SNP_bayP,PCE_SNP_uncor,PCE_TC_bayP,PCE_TC_uncor,PCE_WZA_bayP,PCE_WZA_empR,PCE_WZA_uncor,TP_SNP_bayP,TP_SNP_uncor,TP_TC_bayP,TP_TC_uncor,TP_WZA_bayP,TP_WZA_empR,TP_WZA_uncor,rep
42,43,0.9348837209302326,0.959302325581395,0.9418604651162792,0.9104651162790697,0.930232558139535,0.8848837209302325,0.8965116279069768,0.48377876903305184,0.30897264900026256,0.42623020719472315,0.6562561619201264,0.5210003464751255,0.860224616739065,0.7694488565916435,0.4790277777777779,0.3060912698412699,0.4231349206349207,0.657579365079365,0.5195039682539683,0.8626587301587302,0.7704563492063492,mean
43,44,0.9352272727272727,0.9568181818181818,0.9420454545454545,0.9125,0.931818181818182,0.8875,0.8988636363636363,0.49247572097996273,0.33207921621973024,0.44215804094681344,0.6562561619201264,0.5210003464751255,0.860224616739065,0.7694488565916435,0.4873611111111112,0.32871031746031754,0.4398015873015873,0.657579365079365,0.5195039682539683,0.8626587301587302,0.7704563492063492,mean
44,45,0.9366666666666668,0.9555555555555555,0.9422222222222223,0.9144444444444446,0.9333333333333333,0.8900000000000002,0.8988888888888891,0.49247572097996273,0.3487087075686935,0.4510288374027761,0.6562561619201264,0.5210003464751255,0.860224616739065,0.7854979713752724,0.4873611111111112,0.34537698412698414,0.44813492063492066,0.657579365079365,0.5195039682539683,0.8626587301587302,0.7867063492063492,mean
45,46,0.9369565217391305,0.9554347826086961,0.942391304347826,0.915217391304348,0.933695652173913,0.8923913043478262,0.9010869565217391,0.4976804207521627,0.35694946722195575,0.4573397834243248,0.6651078972009895,0.5290206166227279,0.860224616739065,0.7854979713752724,0.4929166666666667,0.3537103174603175,0.4552777777777778,0.6675793650793651,0.5266468253968254,0.8626587301587302,0.7867063492063492,mean
46,47,0.9382978723404255,0.9542553191489362,0.9436170212765959,0.9159574468085108,0.9351063829787236,0.8946808510638299,0.9031914893617021,0.4976804207521627,0.37380382934398176,0.4573397834243248,0.6722267327488971,0.5290206166227279,0.860224616739065,0.7854979713752724,0.4929166666666667,0.3703769841269842,0.4552777777777778,0.6738293650793651,0.5266468253968254,0.8626587301587302,0.7867063492063492,mean
47,48,0.9395833333333332,0.9541666666666669,0.94375,0.9177083333333332,0.9364583333333334,0.896875,0.9052083333333332,0.4976804207521627,0.3780951137108458,0.46445861897223245,0.6722267327488971,0.5290206166227279,0.860224616739065,0.7854979713752724,0.4929166666666667,0.3759325396825398,0.4615277777777778,0.6738293650793651,0.5266468253968254,0.8626587301587302,0.7867063492063492,mean
48,49,0.9408163265306122,0.9520408163265308,0.9448979591836734,0.9193877551020408,0.9377551020408162,0.8979591836734695,0.9071428571428573,0.4976804207521627,0.4036739844729573,0.46445861897223245,0.6722267327488971,0.5290206166227279,0.8680481869969914,0.7854979713752724,0.4929166666666667,0.4014087301587302,0.4615277777777778,0.6738293650793651,0.5266468253968254,0.8709920634920636,0.7867063492063492,mean
49,50,0.9420000000000002,0.9510000000000002,0.9450000000000001,0.9200000000000002,0.9390000000000003,0.9,0.909,0.4976804207521627,0.4237878723785122,0.4729102056551488,0.678155041132173,0.5290206166227279,0.8680481869969914,0.7854979713752724,0.4929166666666667,0.4214087301587302,0.4698611111111112,0.6809722222222222,0.5266468253968254,0.8709920634920636,0.7867063492063492,mean
50,1,0.1094243309804831,0.049999999999999996,0.1094243309804831,0.13764944032233706,0.11470786693528089,0.09933992677987828,0.09933992677987828,0.01691604817351809,0.009755395712745862,0.023896133253338166,0.020639630646927358,0.023871723220300865,0.020457495038606454,0.02017720450365406,0.01749767212488803,0.010000000000000002,0.02211350950171402,0.020480583154396926,0.022313693080871243,0.019990944956393773,0.019990944956393773,stdErr
51,2,0.09086571931905023,0.04588314677411235,0.06761929030278735,0.08583950752789522,0.06150524153958022,0.08331140062250908,0.08792191511730585,0.027666000036141128,0.0143792326300518,0.02573588852679094,0.02873190873582356,0.02475320837784217,0.030415311171357404,0.030863654844546295,0.0276670666405773,0.014288512529944765,0.024552091358140543,0.02754833483915363,0.023229075378628165,0.029250860244650036,0.030621773716643215,stdErr
52,3,0.07214345682439328,0.030588764516074902,0.06340715918772351,0.08191780219091252,0.05658404709778997,0.07254762501100116,0.07294955398698873,0.03409558194673864,0.0143792326300518,0.03290358051280299,0.04193938245148779,0.030664345270783495,0.037964890080222226,0.0347911978689567,0.03394658073869945,0.014288512529944765,0.0321519613719297,0.041122611673314574,0.029950702687450696,0.0383514522902019,0.0350497616779907,stdErr
53,4,0.054410718758250876,0.024834981694969567,0.047641755237451774,0.07581790859129453,0.04442616583193192,0.04958711101634544,0.05706644326895114,0.03553042976730246,0.016027785001080465,0.03233493828459889,0.04607261584825315,0.03301788448180517,0.038227832530291335,0.04197454561491018,0.035444277771212826,0.015721590661586196,0.03159370140150309,0.04603038755089321,0.032220618149121506,0.03780900406753118,0.041103061273014455,stdErr
54,5,0.04650976128445342,0.019867985355975653,0.04103913408340616,0.05853474002226101,0.036346287727620094,0.04376973239219325,0.04328607409463597,0.039272652692203903,0.016027785001080465,0.03477206188165892,0.04326998503548963,0.03333581537535324,0.03870552764756725,0.044646272246883854,0.038850572739169344,0.015721590661586196,0.033924784643113735,0.043337000580789535,0.03263112539806335,0.03831335145623581,0.04411008345919687,stdErr
55,6,0.03647477699349438,0.016556654463313045,0.037218730743117164,0.048965914866501266,0.03170357959386176,0.044385011431406454,0.04060039178216754,0.03645826452747575,0.016027785001080465,0.03659679713212693,0.041121483780511794,0.034493820868973984,0.042738938824894365,0.046294727917640305,0.035926957756595025,0.015721590661586196,0.03593406195412131,0.04135511756878597,0.03420028743872845,0.04253467395100665,0.0454690282744575,stdErr
56,7,0.03156327932113137,0.015018785229652767,0.03156327932113138,0.043355498476206,0.027615590484521738,0.03776090761530046,0.0380442955126341,0.04286474908381075,0.016639361850377593,0.03572551312765612,0.04392257953499226,0.03447656631754596,0.04048067611945215,0.04536230983507946,0.04196449925982191,0.01640921503972351,0.035123247781817406,0.04417812853944016,0.034155984198196564,0.040708769551052716,0.04466840422838443,stdErr
57,8,0.029350143458808372,0.01404878717372541,0.031544663407202245,0.037936061166680246,0.026282874151892347,0.037908954295647265,0.033195988977744374,0.04300482163776307,0.017787096006438904,0.041317253161670536,0.04392257953499226,0.03529208478454716,0.03962337171767132,0.04454974678019968,0.04220574121183047,0.01758269737553867,0.040687570268350244,0.04417812853944016,0.034840017102199944,0.039828349494459486,0.04378787690100272,stdErr
58,9,0.024845199749997656,0.012487810821089258,0.02838517216260023,0.03271850126283735,0.02336255480168208,0.03640791208485001,0.033333333333333326,0.04148316826548301,0.017787096006438904,0.040515099822264686,0.04203974681165123,0.03529208478454716,0.03986414282818654,0.04753804091144276,0.0406592200977749,0.01758269737553867,0.040359337884889004,0.04239387945294397,0.034840017102199944,0.0398673058610702,0.04663834958977283,stdErr
59,10,0.0223312384458703,0.011239029738980326,0.027625312572654125,0.031013579368772613,0.021119958133929792,0.03276712087636501,0.031850803509653025,0.04182515772616527,0.017787096006438904,0.043770679383096395,0.04568781626352316,0.036470600426695005,0.03986414282818654,0.04602944166205807,0.04110444851510883,0.01758269737553867,0.043465815959359395,0.0461891670123547,0.03572352376344717,0.0398673058610702,0.04568768040012807,stdErr
60,11,0.020301125859882085,0.012338561682514475,0.026708680836273428,0.028194163062520552,0.020327890704543536,0.031698338899620836,0.030223180282016766,0.04182515772616527,0.022293640902382172,0.04595324977571191,0.04568781626352316,0.04002627331267595,0.042629692905045626,0.04708061822474735,0.04110444851510883,0.02231876248813993,0.0460298129527417,0.0461891670123547,0.039223889512305696,0.042607844959380275,0.04665816848546915,stdErr
61,12,0.022027196108925267,0.0113103482089716,0.02438947500927541,0.02936959481190036,0.019496588395520056,0.029166666666666667,0.028661030657716635,0.04789346783471852,0.022293640902382172,0.045754136311621445,0.04875259951406829,0.04161886064693688,0.04758280081845539,0.048017323028499405,0.04715858790164769,0.02231876248813993,0.04584928652729499,0.0493448282766069,0.04182023927331636,0.04778351922360395,0.04757150469699204,stdErr
62,13,0.02033279640823871,0.01029009313938367,0.02168544411472401,0.026923076923076925,0.020198331470876796,0.028400744789142632,0.02749536355694576,0.04789346783471852,0.02190781521900519,0.043719674280111545,0.04831677198111293,0.046101147820834326,0.049429832141335166,0.049568236689199185,0.04715858790164769,0.021975848019186048,0.04395522378204637,0.04884514762335508,0.046181212009885494,0.04975470922062386,0.049037981980821786,stdErr
63,14,0.01875559350867131,0.00955508648657055,0.020136483820815156,0.024999999999999998,0.019985897283473768,0.023746784507298887,0.025320183803460655,0.04734253748931983,0.02190781521900519,0.043719674280111545,0.04831677198111293,0.04682465388663829,0.04290115803062885,0.049973738523820456,0.04654580621626138,0.021975848019186048,0.04395522378204637,0.04884514762335508,0.04678838889676043,0.04318285966283086,0.04929190956364544,stdErr
64,15,0.01750522060809322,0.008918080720799183,0.020858756417827157,0.02314460011795156,0.020102078679864476,0.020462488858699418,0.022826577307580462,0.047342428055536324,0.02190781521900519,0.047917926971607724,0.04886696015681352,0.05163192035847009,0.036160382230530586,0.0481475344463313,0.04654580621626138,0.021975848019186048,0.048278676563811,0.049041230247877945,0.051443903542337875,0.0368492488130125,0.047676850491002204,stdErr
65,16,0.016721401351498466,0.008360700675749233,0.019555084141712958,0.02174538668557685,0.018845698762372947,0.020073876713674155,0.019971196364027027,0.047639495034767367,0.02190781521900519,0.047917926971607724,0.04450196879759512,0.05163192035847009,0.0364820645566032,0.043044907814932636,0.04695133965544523,0.021975848019186048,0.048278676563811,0.04454877094711945,0.051443903542337875,0.03654203099953919,0.042763183255750924,stdErr
66,17,0.016472799497737497,0.007868894753646338,0.018735766770384136,0.019037101101725334,0.01754355611951355,0.018893060436399194,0.01927477698609706,0.050299722346631395,0.02190781521900519,0.05044773035062801,0.03956101072131679,0.05070419974059233,0.0364820645566032,0.0447764489238531,0.04977613350494864,0.021975848019186048,0.050408765540672855,0.0390867479043432,0.050619423511656846,0.03654203099953919,0.0446467036308191,stdErr
67,18,0.014795003810468816,0.007293841920038848,0.0179794843738517,0.017979484373851707,0.016359250631418677,0.0167517322332204,0.020981442340245886,0.04721444637457221,0.021861456889274856,0.050673738507701516,0.03956101072131679,0.04981272314683012,0.03130631982678702,0.04831173659960297,0.04665850420597759,0.021978223856771728,0.050767506741230164,0.0390867479043432,0.049812250270543784,0.030295510245192482,0.048239190668828084,stdErr
68,19,0.014527098617952669,0.007731460242079151,0.017033195722596355,0.01719293534581896,0.015498237440291383,0.016850326940612757,0.01942270785460427,0.047879756790224694,0.024634970190452226,0.050673738507701516,0.04008696679917988,0.04981272314683012,0.02904850003335827,0.04597707069494909,0.047267063394660844,0.024630618317606552,0.050767506741230164,0.03971028974370272,0.049812250270543784,0.02834860871922857,0.04609002572736582,stdErr
69,20,0.014001879573076869,0.007140507132218493,0.01680969331884684,0.01633328857852801,0.014723325568276808,0.016018081887929688,0.017621756887140214,0.04941948119984865,0.024008438286258565,0.054098006067513776,0.04008696679917988,0.04981272314683012,0.028488119775447546,0.04272049208639064,0.0487271812156527,0.024016319900997247,0.05458968745385727,0.03971028974370272,0.049812250270543784,0.0279977135667419,0.04204821821177577,stdErr
70,21,0.013335123402930355,0.008653878030385741,0.016203739223302864,0.015555512931931442,0.01337979730830991,0.015255316083742556,0.016304698076843184,0.049419757833934354,0.03026715670499069,0.054853961568621684,0.04008696679917988,0.046671462668970765,0.028488119775447546,0.0398335864771249,0.0487271812156527,0.03055622381794819,0.05530853061326868,0.03971028974370272,0.04677263197485434,0.0279977135667419,0.03937897569655498,stdErr
71,22,0.01330335000505932,0.008724680635794476,0.014921499679156786,0.014411766011319648,0.012771624703386735,0.014561892625390626,0.015563575436986684,0.05292357164717739,0.03347645132463821,0.052560097541189905,0.04042608045579646,0.046671462668970765,0.028488119775447546,0.0398335864771249,0.05210087423922201,0.03351243647972893,0.05301745562741949,0.04050467770566877,0.04677263197485434,0.0279977135667419,0.03937897569655498,stdErr
72,23,0.013232798439177084,0.008623845394147038,0.014272738823541272,0.013785167489088361,0.014202859633502624,0.013893006166279672,0.014886898244074213,0.053623417850068314,0.03396495504492766,0.052560088871679816,0.04042608045579646,0.05351719527673187,0.030690925533082787,0.0398335864771249,0.05292120537834282,0.03393028100799741,0.05301745562741949,0.04050467770566877,0.053393807306500875,0.029994518424384387,0.03937897569655498,stdErr
73,24,0.012043946697274266,0.008264518502724241,0.013678041372560392,0.013210785510376346,0.013611073815440015,0.013271168129022098,0.014266610817237789,0.050888191826229,0.03396495504492766,0.052560088871679816,0.04042608045579646,0.05351719527673187,0.03229304966139151,0.0398335864771249,0.0502879786404201,0.03393028100799741,0.05301745562741949,0.04050467770566877,0.053393807306500875,0.031678290297864564,0.03937897569655498,stdErr
