,top,FD_SNP_bayP,FD_SNP_uncor,FD_TC_bayP,FD_TC_uncor,FD_WZA_bayP,FD_WZA_empR,FD_WZA_uncor,PCE_SNP_bayP,PCE_SNP_uncor,PCE_TC_bayP,PCE_TC_uncor,PCE_WZA_bayP,PCE_WZA_empR,PCE_WZA_uncor,TP_SNP_bayP,TP_SNP_uncor,TP_TC_bayP,TP_TC_uncor,TP_WZA_bayP,TP_WZA_empR,TP_WZA_uncor,rep
33,34,0.9602941176470585,0.8823529411764707,0.9573529411764706,0.8661764705882353,0.9470588235294116,0.8588235294117649,0.8705882352941178,0.20836678411229687,0.6068365523212915,0.2105980463338489,0.7140400347032811,0.2947045936992327,0.739969069299938,0.674858881794043,0.21438492063492065,0.6159920634920635,0.21595238095238095,0.7211706349206348,0.3000992063492064,0.7476587301587302,0.6824007936507935,mean
34,35,0.96,0.8828571428571431,0.9571428571428571,0.8700000000000001,0.9471428571428572,0.862857142857143,0.8742857142857143,0.2152979286670465,0.6222200557208533,0.21606250031489424,0.7140400347032811,0.301467470420968,0.739969069299938,0.674858881794043,0.22152777777777782,0.6305753968253968,0.2215079365079365,0.7211706349206348,0.30634920634920637,0.7476587301587302,0.6824007936507935,mean
35,36,0.9611111111111109,0.8847222222222222,0.9583333333333333,0.8694444444444442,0.9486111111111108,0.8638888888888889,0.8777777777777775,0.2152979286670465,0.6290655194800256,0.21606250031489424,0.7354584248379835,0.301467470420968,0.7533710568423533,0.674858881794043,0.22152777777777782,0.637718253968254,0.2215079365079365,0.7425992063492063,0.30634920634920637,0.7594642857142858,0.6824007936507935,mean
36,37,0.9608108108108109,0.8864864864864865,0.9594594594594597,0.8716216216216217,0.95,0.8675675675675676,0.8810810810810812,0.22115085608559254,0.6382464855921793,0.21606250031489424,0.7421284318095391,0.301467470420968,0.7533710568423533,0.674858881794043,0.22708333333333336,0.647718253968254,0.2215079365079365,0.7488492063492063,0.30634920634920637,0.7594642857142858,0.6824007936507935,mean
37,38,0.9605263157894735,0.8894736842105264,0.9605263157894735,0.875,0.9513157894736839,0.8697368421052631,0.8842105263157893,0.22696566571236082,0.6382464855921793,0.21606250031489424,0.7421284318095391,0.301467470420968,0.7587599916691659,0.674858881794043,0.23333333333333334,0.647718253968254,0.2215079365079365,0.7488492063492063,0.30634920634920637,0.7650198412698413,0.6824007936507935,mean
38,39,0.9615384615384615,0.8923076923076925,0.9615384615384615,0.8782051282051283,0.9525641025641025,0.8717948717948719,0.8871794871794872,0.22696566571236082,0.6382464855921793,0.21606250031489424,0.7421284318095391,0.301467470420968,0.7703621230889541,0.674858881794043,0.23333333333333334,0.647718253968254,0.2215079365079365,0.7488492063492063,0.30634920634920637,0.7775198412698414,0.6824007936507935,mean
39,40,0.9625,0.8937500000000004,0.9612499999999997,0.88125,0.9537500000000001,0.875,0.89,0.22696566571236082,0.6453358603609906,0.22301845056119132,0.7421284318095391,0.301467470420968,0.7703621230889541,0.674858881794043,0.23333333333333334,0.6548611111111111,0.22865079365079363,0.7488492063492063,0.30634920634920637,0.7775198412698414,0.6824007936507935,mean
40,41,0.9634146341463417,0.8963414634146345,0.9621951219512195,0.8841463414634149,0.954878048780488,0.878048780487805,0.8902439024390245,0.22696566571236082,0.6453520672808017,0.22301845056119132,0.7421284318095391,0.301467470420968,0.7703621230889541,0.6892475336850997,0.23333333333333334,0.6548611111111111,0.22865079365079363,0.7488492063492063,0.30634920634920637,0.7775198412698414,0.6969841269841269,mean
41,42,0.963095238095238,0.8976190476190478,0.9630952380952381,0.8869047619047621,0.9559523809523809,0.8785714285714287,0.8916666666666668,0.23511766074971438,0.6515113894452037,0.22301845056119132,0.7421284318095391,0.301467470420968,0.7859538918332768,0.6946364685119122,0.2404761904761905,0.6604166666666667,0.22865079365079363,0.7488492063492063,0.30634920634920637,0.7921031746031747,0.7025396825396825,mean
42,43,0.9627906976744185,0.9,0.963953488372093,0.8883720930232558,0.9569767441860464,0.8802325581395347,0.8941860465116278,0.2418712430360858,0.6515113894452037,0.22301845056119132,0.7481633626844217,0.301467470420968,0.7918068192518228,0.6946364685119122,0.24761904761904763,0.6604166666666667,0.22865079365079363,0.7544047619047619,0.30634920634920637,0.7976587301587302,0.7025396825396825,mean
43,44,0.9624999999999998,0.9,0.9647727272727271,0.8909090909090909,0.9579545454545453,0.8818181818181816,0.8954545454545453,0.24972445979574714,0.6671946333232841,0.22301845056119132,0.7481633626844217,0.301467470420968,0.7980091617903307,0.7038174346240659,0.2547619047619048,0.6766666666666666,0.22865079365079363,0.7544047619047619,0.30634920634920637,0.8032142857142859,0.7125396825396825,mean
44,45,0.9622222222222222,0.9022222222222224,0.9644444444444444,0.8933333333333335,0.958888888888889,0.8833333333333334,0.8977777777777778,0.25643622971444785,0.6671946333232841,0.22894716734038853,0.7481633626844217,0.301467470420968,0.8044289228532637,0.7038174346240659,0.261904761904762,0.6766666666666666,0.23420634920634917,0.7544047619047619,0.30634920634920637,0.8103571428571428,0.7125396825396825,mean
45,46,0.9630434782608697,0.9043478260869564,0.9652173913043477,0.8945652173913045,0.9597826086956524,0.8858695652173912,0.9,0.25643622971444785,0.6671973908973435,0.22894716734038853,0.7540735301976168,0.301467470420968,0.8044289228532637,0.7038174346240659,0.261904761904762,0.6766666666666666,0.23420634920634917,0.7599603174603176,0.30634920634920637,0.8103571428571428,0.7125396825396825,mean
46,47,0.9638297872340427,0.9053191489361702,0.9638297872340427,0.8968085106382979,0.9606382978723407,0.8882978723404257,0.902127659574468,0.25643622971444785,0.6795597801956912,0.24991536220403746,0.7540735301976168,0.301467470420968,0.8044289228532637,0.7038174346240659,0.261904761904762,0.6866666666666666,0.25384920634920627,0.7599603174603176,0.30634920634920637,0.8103571428571428,0.7125396825396825,mean
47,48,0.9645833333333333,0.90625,0.9625,0.8989583333333332,0.9614583333333334,0.890625,0.9041666666666666,0.25643622971444785,0.6860423154156432,0.26578862227396083,0.7540735301976168,0.301467470420968,0.8044289228532637,0.7038174346240659,0.261904761904762,0.6922222222222222,0.2694047619047618,0.7599603174603176,0.30634920634920637,0.8103571428571428,0.7125396825396825,mean
48,49,0.9642857142857142,0.9081632653061223,0.9622448979591836,0.9010204081632651,0.9612244897959185,0.8928571428571429,0.906122448979592,0.26671295739435236,0.6860423154156432,0.2731832097210923,0.7540735301976168,0.30739618720016515,0.8044289228532637,0.7038174346240659,0.2719047619047619,0.6922222222222222,0.276547619047619,0.7599603174603176,0.31190476190476196,0.8103571428571428,0.7125396825396825,mean
49,50,0.9650000000000002,0.9099999999999998,0.9630000000000001,0.9029999999999999,0.9620000000000003,0.8949999999999999,0.907,0.26671295739435236,0.6860423154156432,0.2731832097210923,0.7540735301976168,0.30739618720016515,0.8044289228532637,0.7107368869465293,0.2719047619047619,0.6922222222222222,0.276547619047619,0.7599603174603176,0.31190476190476196,0.8103571428571428,0.7187896825396825,mean
50,1,0.09933992677987827,0.0917662935482247,0.08191780219091253,0.10942433098048308,0.0917662935482247,0.0917662935482247,0.1094243309804831,0.017722631257277844,0.019839171675906445,0.010668702187839395,0.02243792435624491,0.012426695493232184,0.018500673439597225,0.020225707699367865,0.017756121472795424,0.018786982883253082,0.010753374810607163,0.02161114698774201,0.014307959653710303,0.017671775287246044,0.019972033595750713,stdErr
51,2,0.049669963389939134,0.0760885910252682,0.06386663736585052,0.08009040943964843,0.0638666373658505,0.08191780219091253,0.08009040943964843,0.017722631257277844,0.02479037165683907,0.01582689344947908,0.025907582562405676,0.01683865846466295,0.025598436721150156,0.02304720396844457,0.017756121472795424,0.024456994165773318,0.016343458645081334,0.025154282527629048,0.017910587316546333,0.025154282527629048,0.022775048666478975,stdErr
52,3,0.033113308926626096,0.06340715918772351,0.043763051520233055,0.07039986044643266,0.04376305152023306,0.08236276908284562,0.06622661785325219,0.017722631257277844,0.02652952868738765,0.01781772558042611,0.032402902427937655,0.017420995651681925,0.0332172226734637,0.02874676699385862,0.017756121472795424,0.02665807602394699,0.018068930548786884,0.03181445737691069,0.018208203318801623,0.033687938587024305,0.02862986683297168,stdErr
53,4,0.026282874151892337,0.054107592618294974,0.03847418820319328,0.06090058767325128,0.033442802702996925,0.07277398320539386,0.06354391353519565,0.01837676684602954,0.03642107082034487,0.02147692108028571,0.03543159985589341,0.01751608142498188,0.040064514758187106,0.040803531239992495,0.018288376545934706,0.03794441674847757,0.021455944953060253,0.034974659404585696,0.0182641947671349,0.04159862965665941,0.0415721209227491,stdErr
54,5,0.02625783091213983,0.0446624768917406,0.03077935056255462,0.05409543224222989,0.03,0.06390782836488648,0.04790341159150633,0.02106693910651317,0.03407871098694725,0.02147692108028571,0.03883353819852449,0.020226438944695335,0.04317186415352884,0.036832580483375725,0.021346906097644527,0.03557949827514397,0.021455944953060253,0.03840989639999232,0.02071591208241945,0.04487520871877854,0.037781034422577964,stdErr
55,6,0.02253976343426245,0.03721873074311717,0.02809757434745081,0.049999999999999996,0.02730593406363751,0.05420882300168553,0.04503896948121509,0.0211918534822576,0.03303503451794361,0.023246595386216862,0.040771718080295526,0.024380700960138342,0.04477047884202357,0.03786617122881988,0.02161497831130973,0.034970703869463715,0.023763433529201183,0.04020496235076388,0.02537013171357728,0.046188571511313184,0.03900297401572835,stdErr
56,7,0.01931979722936782,0.030393057039710878,0.029083752537355543,0.04307588288542388,0.022882974125613843,0.05230970319486743,0.04573660169594892,0.02084266324122297,0.03413329026420017,0.029045227453652695,0.042683952432576576,0.023976814308066165,0.048135945126647345,0.04513207413843425,0.021163985049398315,0.03537072845207166,0.030049741509144683,0.04213721747109227,0.02487068736538365,0.0495470131104648,0.0460414324855793,stdErr
57,8,0.01672140135149847,0.024793555508172728,0.026086584069614265,0.037936061166680246,0.02202719610892527,0.04764175523745177,0.042919753763947605,0.020477565684814045,0.032421201685437016,0.030393377934637054,0.04023751413856218,0.0267951428950462,0.05076861315837777,0.04698635096686651,0.020787014886694124,0.03346831384637579,0.031424573385189426,0.03948207799580996,0.027144671972114967,0.0519547745034707,0.04814961726236632,stdErr
58,9,0.01779786876436632,0.02117411343886745,0.02265657383369651,0.0380442955126341,0.0205116490143808,0.043763051520233055,0.04052530314423044,0.02631805677717023,0.030881886470166958,0.029827436458325977,0.049439200565879464,0.02686753869230683,0.05375425465605098,0.05167010570559356,0.026086679778963347,0.031737383951636916,0.03088694537713646,0.04816368605647224,0.027461912125142613,0.05477046168147916,0.052627339756476925,stdErr
59,10,0.016018081887929678,0.021275139927797622,0.019834844406538172,0.03332456024900365,0.018460484112942717,0.03933660408643115,0.03546681176596094,0.02631805677717023,0.033467661625189105,0.029014538589243802,0.048169361171710424,0.02686753869230683,0.04901478613797626,0.050339304364710964,0.026086679778963347,0.03458944777667114,0.03005077680015028,0.046999613957888306,0.027461912125142613,0.04975778639960626,0.051178715790785846,stdErr
60,11,0.015607183186890037,0.021140800583842462,0.01744936127158896,0.028955275917866407,0.019199961939936176,0.036183765666133266,0.03230993878685959,0.027014695949595567,0.03551029450666454,0.02813290985022652,0.04600830046157616,0.03422372425732996,0.04850847663887401,0.04632424443378378,0.026956489775277266,0.03655213376599688,0.029120149995311255,0.04485304275407163,0.03426095300973271,0.04914107225964283,0.046955787783669545,stdErr
61,12,0.014306584587982537,0.021353163754797122,0.015995247832289873,0.029617443887954616,0.01759996511160816,0.03191900843408523,0.029909097170714653,0.027014695949595567,0.0350150991558471,0.02813290985022652,0.04859705578647274,0.03422372425732996,0.04570116283654995,0.04563475397967338,0.026956489775277266,0.03605216575878635,0.029120149995311255,0.04738174891999033,0.03426095300973271,0.04623165117113685,0.04637307798808577,stdErr
62,13,0.01320607808121465,0.018842228790639834,0.014659001611523616,0.027608397388351986,0.016246121641484455,0.029463700093001758,0.02878197989826109,0.027014695949595567,0.03389495057706428,0.027617859955259765,0.04782933221759677,0.03422372425732996,0.04570116283654995,0.045302803485246707,0.026956489775277266,0.03459529851426086,0.028766565653412932,0.046958534115931636,0.03426095300973271,0.04623165117113685,0.04624173307338929,stdErr
63,14,0.012262786789699314,0.01875559350867131,0.014906619468351015,0.0265623519140372,0.015085684381378429,0.028979695844051714,0.02784557307454138,0.027014695949595567,0.03533138869251224,0.029219905463916333,0.04843160937474516,0.03422372425732996,0.04961257162061505,0.047828677683852176,0.026956489775277266,0.03582369617911942,0.0303877046651068,0.04762438705793122,0.03426095300973271,0.05024657082184287,0.0484532789712728,stdErr
64,15,0.012115429242540039,0.01783616144159837,0.013912844837127606,0.025072992856063955,0.013593944300217905,0.026446459208717573,0.027476731250895153,0.028039038828172016,0.03490359245330161,0.029219905463916333,0.046918967766099905,0.03329001783573987,0.047972203516883145,0.0504384641770152,0.0277250424348425,0.03526221237933606,0.0303877046651068,0.04628817249804694,0.033268829996902886,0.04834917837381002,0.05103170441492136,stdErr
65,16,0.011358214914881282,0.018404156960346016,0.012499999999999999,0.02316452880455033,0.012744322781454293,0.02483498169496957,0.025041084662063496,0.028039038828172016,0.03964071572916123,0.027938226622833188,0.046059490233462196,0.03329001783573987,0.04602889867020564,0.04765249095839054,0.0277250424348425,0.03938669455127293,0.029098417170713008,0.045574654186752606,0.033268829996902886,0.046304349336402637,0.048366353755659675,stdErr
66,17,0.011994656735486395,0.01810550033091448,0.011764705882352944,0.021801909463106187,0.012713304792214967,0.02277226056835791,0.022772260568357912,0.030382220340862687,0.04044370787661645,0.027938226622833188,0.046059490233462196,0.03656203520906957,0.04364889677506598,0.045049808318671926,0.029813228859400773,0.04025594080274616,0.029098417170713008,0.045574654186752606,0.036652635177930486,0.04401760584009985,0.045679687052621584,stdErr
67,18,0.011019358003632324,0.0179794843738517,0.01200701008153635,0.019496588395520056,0.01159403736427301,0.021288879121950162,0.0210972561491783,0.0295932380475564,0.04094601606933075,0.029590633651321807,0.04422924657830415,0.0346644008719633,0.04299988859481005,0.04361007042881105,0.029010513158600253,0.04074512601757233,0.030558208176149973,0.043688929902290057,0.035289841875874035,0.043453509853994925,0.04400004839951661,stdErr
