,top,FD_SNP_bayP,FD_SNP_uncor,FD_TC_bayP,FD_TC_uncor,FD_WZA_bayP,FD_WZA_empR,FD_WZA_uncor,PCE_SNP_bayP,PCE_SNP_uncor,PCE_TC_bayP,PCE_TC_uncor,PCE_WZA_bayP,PCE_WZA_empR,PCE_WZA_uncor,TP_SNP_bayP,TP_SNP_uncor,TP_TC_bayP,TP_TC_uncor,TP_WZA_bayP,TP_WZA_empR,TP_WZA_uncor,rep
53,4,0.052173168139228523,0.049999999999999996,0.04442616583193193,0.05813720160556677,0.04291975376394761,0.049999999999999996,0.06143835164318439,0.052876129222200675,0.049220111950338395,0.05494747306999837,0.05772318016529567,0.047160873204785805,0.052424191484807876,0.0625568219058318,0.039182059855624105,0.030832249725332623,0.03384388507457875,0.037377008972772276,0.03597041585927272,0.042362720539391566,0.045578830263660525,stdErr
54,5,0.04448536128234829,0.0446624768917406,0.040717253552297765,0.05409543224222988,0.039135392515834325,0.039669688813076365,0.046509761284453416,0.05546486692564115,0.05040667779549564,0.05694256076735697,0.06246747649931593,0.048774262237193104,0.05090655809106209,0.060406789169206394,0.04000781370520508,0.038472308392511284,0.03653543037772949,0.045835285999987686,0.041437431584638175,0.04126375690160011,0.043968247370833324,stdErr
55,6,0.03721873074311717,0.03519993022321633,0.03899317679104012,0.04756497556590138,0.030588764516074906,0.03305807401089698,0.03875813440371118,0.05282529821135481,0.048486233946003966,0.06079472110317081,0.06411453258731994,0.04696753794797791,0.05090655809106209,0.05598233775659117,0.03823387363628926,0.037767406800703895,0.03803718861117041,0.04747075101051628,0.040125455055621755,0.04126375690160011,0.04309743525264255,stdErr
56,7,0.03156327932113138,0.03017136876275685,0.033543021095780994,0.04332451919502545,0.02642298254256477,0.03256819664746398,0.032609396153686375,0.05250450022335603,0.048486233946003966,0.060780612857976514,0.06669604977509098,0.04741927754548973,0.05257813988674756,0.05522119998092273,0.03710914688641887,0.037767406800703895,0.03769152643432487,0.04868441611098705,0.039618936863153965,0.048811421088771435,0.042338775784888594,stdErr
57,8,0.027356082745120774,0.027015772683456795,0.029244882593280095,0.037908954295647265,0.022941573387056175,0.028497172066530973,0.030450293836625647,0.05292991208357415,0.0473293159001058,0.059089363332739266,0.06669604977509098,0.048003590277838994,0.05257813988674756,0.05121944021818771,0.03651618082786749,0.03589353744645358,0.03684849759226811,0.04868441611098705,0.040018144347871945,0.048811421088771435,0.043701126331795105,stdErr
58,9,0.024316517995662913,0.024316517995662906,0.025995451194026742,0.03211719119273137,0.020192382070900045,0.0273356629064801,0.027066927854778346,0.05292991208357415,0.048481041268955756,0.059089363332739266,0.060921051040626735,0.045357177823769364,0.049591132971415826,0.05121944021818771,0.03651618082786749,0.03690767453764447,0.03684849759226811,0.046147950533819385,0.03968272138638434,0.05026794210496053,0.043701126331795105,stdErr
59,10,0.02086926725569141,0.020869267255691416,0.02305599590927317,0.025417565414078264,0.019022147756317057,0.02457534065727376,0.025751852258368565,0.047164546308559374,0.04480643025110937,0.0569824765727185,0.0533911037620504,0.04757628162521586,0.04961040796211396,0.054379521000003914,0.03457869728187238,0.03552442193494185,0.03546094910459768,0.041912643430401415,0.03952220008767972,0.04964372507082961,0.05125705131818875,stdErr
60,11,0.018972061141537645,0.018972061141537645,0.02095999628115742,0.023224231769400184,0.017292861596651863,0.02322423176940018,0.02341077478033505,0.047164546308559374,0.04480643025110937,0.0569824765727185,0.05342317866878539,0.04757628162521586,0.0503278248010794,0.054379521000003914,0.03457869728187238,0.03552442193494185,0.03546094910459768,0.041370546142439894,0.03952220008767972,0.04995532060454224,0.05125705131818875,stdErr
61,12,0.017391056046409503,0.01739105604640951,0.018998114711020652,0.021374549001774035,0.015851789796930874,0.02014203947930708,0.022519484740607543,0.047164546308559374,0.04480643025110937,0.05906144862957163,0.04992904230327054,0.04757628162521586,0.04525013974783645,0.054679695543847856,0.03457869728187238,0.03552442193494185,0.03614434601001379,0.04244694348007653,0.03952220008767972,0.04827014561512229,0.05154238935644655,stdErr
62,13,0.014659001611523625,0.01605328250437801,0.0187386423610004,0.019551973395444816,0.013206078081214653,0.019230769230769235,0.019551973395444816,0.04255828893076697,0.04480643025110937,0.06091226961290329,0.048378477410182794,0.04378446006695534,0.04568222584237756,0.05389902642730773,0.03244421110330335,0.03552442193494185,0.03692049682075671,0.0423902647865435,0.037176554388193055,0.04843799070895332,0.04945454675396428,stdErr
63,14,0.013611930067843366,0.015971914124998498,0.017875929966870287,0.019110172973141097,0.011901628660358448,0.0191101729731411,0.018247610675957288,0.04255828893076697,0.0444280755186578,0.06463629328660968,0.050701314447326916,0.043132093451904066,0.047508429063291675,0.05400517188430889,0.03244421110330335,0.035747964024262474,0.039995387509054625,0.04537122699446977,0.0362847791292265,0.05014138752985796,0.049156773903722153,stdErr
64,15,0.011846977555181845,0.014079972089286531,0.016383560438182506,0.016945043609385514,0.011747837924760146,0.01890264377065991,0.017082531003837696,0.03845483393300794,0.040081362754809044,0.06453186178160183,0.04619476932546579,0.04322219603277774,0.049201763063619904,0.0532331785310506,0.030883018107722003,0.03407560920693849,0.03919835433174335,0.043645935354685354,0.03702429080606704,0.051027605092877265,0.048815087877602116,stdErr
65,16,0.010413925077813638,0.014534300401391696,0.015359587910796096,0.015885978383798915,0.010609508830835616,0.017836865837213018,0.014534300401391692,0.03832114767415201,0.04195950464660619,0.06453186178160183,0.04619476932546579,0.041049956080113276,0.04852897251584443,0.04765434145840385,0.029151900612110666,0.03693729168595061,0.03919835433174335,0.043645935354685354,0.03711500041615318,0.05017353353874256,0.046037956137361176,stdErr
66,17,0.009801341249706956,0.012873450703586245,0.014456082739572803,0.01495150906710486,0.009542436537103684,0.01678763843502401,0.013679341554251007,0.03832114767415201,0.04014751511362569,0.060468196600932764,0.04619476932546579,0.04092471906874962,0.04852897251584443,0.04765434145840385,0.029151900612110666,0.03565145167661793,0.03776377479072965,0.043645935354685354,0.03608833495236016,0.05017353353874256,0.046037956137361176,stdErr
67,18,0.00889893438218315,0.012665409807347096,0.013652967031818753,0.014235442503198076,0.009430674516298322,0.015609763526361562,0.012919378134570387,0.03746994167549408,0.04037756745815774,0.060468196600932764,0.04832577884121617,0.043192999207569575,0.04830683751744987,0.04765434145840385,0.02741852777207599,0.0378647834269695,0.03776377479072965,0.05051320831563519,0.037373627033062365,0.05072599918428115,0.046037956137361176,stdErr
