,top,FD_SNP_bayP,FD_SNP_uncor,FD_TC_bayP,FD_TC_uncor,FD_WZA_bayP,FD_WZA_empR,FD_WZA_uncor,PCE_SNP_bayP,PCE_SNP_uncor,PCE_TC_bayP,PCE_TC_uncor,PCE_WZA_bayP,PCE_WZA_empR,PCE_WZA_uncor,TP_SNP_bayP,TP_SNP_uncor,TP_TC_bayP,TP_TC_uncor,TP_WZA_bayP,TP_WZA_empR,TP_WZA_uncor,rep
42,43,0.9220930232558139,0.9034883720930234,0.9325581395348838,0.908139534883721,0.9290697674418606,0.9220930232558141,0.9220930232558141,0.6542888161443352,0.8460895999404894,0.6305597784413338,0.8129174362807428,0.6551896002929588,0.7404151579803482,0.7413763009900952,0.5078769841269841,0.6498809523809523,0.4590873015873016,0.6349801587301587,0.48156746031746034,0.5301984126984127,0.5301984126984127,mean
43,44,0.9238636363636366,0.905681818181818,0.934090909090909,0.9079545454545455,0.9306818181818184,0.9238636363636363,0.9238636363636363,0.6542888161443352,0.8460895999404894,0.6305597784413338,0.8238668782872456,0.6551896002929588,0.7404151579803482,0.7413763009900952,0.5078769841269841,0.6498809523809523,0.4590873015873016,0.6471230158730158,0.48156746031746034,0.5301984126984127,0.5301984126984127,mean
44,45,0.9244444444444445,0.9066666666666668,0.9355555555555556,0.9100000000000001,0.9322222222222223,0.9244444444444445,0.9255555555555557,0.6595439452300262,0.8509323526354873,0.6305597784413338,0.8238668782872456,0.6551896002929588,0.7432681458055169,0.7413763009900952,0.5178769841269841,0.6582142857142856,0.4590873015873016,0.6471230158730158,0.48156746031746034,0.5385317460317461,0.5301984126984127,mean
45,46,0.9260869565217392,0.9086956521739131,0.9369565217391302,0.9119565217391304,0.933695652173913,0.9260869565217392,0.9271739130434783,0.6595461441151791,0.8509323526354873,0.6305597784413338,0.8238668782872456,0.6551896002929588,0.7432681458055169,0.7413763009900952,0.5178769841269841,0.6582142857142856,0.4590873015873016,0.6471230158730158,0.48156746031746034,0.5385317460317461,0.5301984126984127,mean
46,47,0.9276595744680854,0.9106382978723403,0.9382978723404257,0.9127659574468086,0.9351063829787236,0.9276595744680852,0.926595744680851,0.6595461441151791,0.8509323526354873,0.6305597784413338,0.834272945091897,0.6551896002929588,0.7432681458055169,0.7523456698954698,0.5178769841269841,0.6582142857142856,0.4590873015873016,0.6542658730158729,0.48156746031746034,0.5385317460317461,0.5423412698412698,mean
47,48,0.9291666666666668,0.9114583333333333,0.9385416666666666,0.9145833333333332,0.9364583333333336,0.9291666666666666,0.928125,0.6595461441151791,0.8542683891918312,0.6381731838914926,0.834272945091897,0.6551896002929588,0.7432681458055169,0.7523456698954698,0.5178769841269841,0.6653571428571428,0.4640873015873016,0.6542658730158729,0.48156746031746034,0.5385317460317461,0.5423412698412698,mean
48,49,0.9306122448979594,0.9132653061224492,0.9397959183673468,0.9163265306122451,0.9377551020408165,0.9306122448979594,0.929591836734694,0.6595461441151791,0.8542683891918312,0.6381731838914926,0.834272945091897,0.6551896002929588,0.7432681458055169,0.7523456698954698,0.5178769841269841,0.6653571428571428,0.4640873015873016,0.6542658730158729,0.48156746031746034,0.5385317460317461,0.5423412698412698,mean
49,50,0.932,0.9140000000000003,0.9410000000000001,0.917,0.9390000000000003,0.932,0.931,0.6595461441151791,0.8636800097299467,0.6381731838914926,0.8401400015148622,0.6551917280414321,0.7432681458055169,0.7523456698954698,0.5178769841269841,0.6724999999999999,0.4640873015873016,0.6625992063492063,0.48156746031746034,0.5385317460317461,0.5423412698412698,mean
50,1,0.11413288653790231,0.04999999999999999,0.10513149660756935,0.0917662935482247,0.11470786693528086,0.049999999999999996,0.0917662935482247,0.03993775542964924,0.02807456531628548,0.034513308282179626,0.040541962638092066,0.04490502942898195,0.03578445496920452,0.03817705080178407,0.020098092972318893,0.011301964929145309,0.016244391938657184,0.016651305602636706,0.02108204566641589,0.011301964929145309,0.016927981741851623,stdErr
51,2,0.09086571931905024,0.04095890109545626,0.06786208925382961,0.08429272304235245,0.075,0.06786208925382961,0.0714050713221849,0.05564612267133816,0.03579530563005197,0.0359214998024521,0.053369547273449246,0.04519105023869677,0.04893367166590976,0.04669835570128288,0.03247022094585743,0.02079083464129054,0.02400556993797141,0.028546661211181535,0.025837599519791192,0.02668865424778992,0.023589107850931993,stdErr
52,3,0.06611614802179393,0.03899317679104011,0.04760338088145662,0.05619514869490164,0.056584047097789955,0.04376305152023305,0.056584047097789955,0.05536082808844254,0.03106322561131571,0.04383906669419475,0.051311377410676706,0.044537200016822626,0.04176796156561418,0.05298336837880334,0.03283784927623782,0.01751874433034634,0.025541192300102326,0.029094298330136152,0.02654059539227855,0.02327169060372386,0.02833533991289335,stdErr
53,4,0.0552357388119799,0.04243803532334246,0.051298917604257706,0.05279989533482449,0.0461512102823568,0.04165570031125455,0.03889933026077496,0.05604904382074285,0.03864517147667084,0.05013488906302851,0.05559962856486881,0.04861042385545646,0.04316168751805893,0.05102804936338126,0.03877605486352795,0.02316020546664967,0.034783475033288276,0.03424522311731244,0.030408372965533708,0.025805052987163957,0.02864376778222095,stdErr
54,5,0.04611199181854633,0.03866182667833043,0.042550279855595244,0.042239916267859584,0.04255027985559524,0.040717253552297765,0.03,0.057162055542127194,0.03726158189319515,0.05464893420926025,0.05399876715445534,0.055818485671478284,0.044826316661496446,0.048974268968467065,0.03910876407606085,0.028125206368340223,0.03385444783622196,0.032777285661538244,0.03462068816337035,0.028035906438002443,0.027599227745247486,stdErr
55,6,0.035199930223216325,0.03176117015830117,0.03221818889860871,0.03607172841219665,0.030588764516074906,0.032612827096528595,0.026765168951565544,0.05212063029069614,0.0351935621546024,0.050649872577532465,0.05460223709879031,0.04808843873747479,0.043775855401917085,0.040286001009044,0.03566310817330002,0.029264989437690462,0.03064207113893491,0.035375683881138105,0.03001916106693461,0.02627751724332002,0.024360018601368796,stdErr
56,7,0.031901769208386145,0.029129880643324082,0.03354302109578098,0.027615590484521745,0.02425030589905284,0.03017136876275685,0.02908375253735555,0.050618462793672214,0.03534833876752816,0.05215837574983128,0.05147933809225187,0.04409860519669762,0.045791371885811116,0.04385294979709175,0.036522422698507674,0.03179973104245025,0.03656738807356724,0.03849160567599311,0.027830180908163794,0.03334857474429702,0.03298958837144087,stdErr
57,8,0.02628287415189234,0.02329727790740234,0.023777684695396324,0.026086584069614262,0.02121901766167123,0.026438856970276467,0.025809270060438205,0.04928325675429063,0.028224363265025525,0.046657931163810215,0.0517142552555687,0.04409860519669762,0.04610541017712142,0.04722228290644568,0.034389297523543395,0.029480151645546362,0.029888662119567377,0.03829345357081247,0.027830180908163794,0.03298717649236488,0.03375183925321744,stdErr
58,9,0.023188074728546008,0.019908824012338244,0.022222222222222216,0.022038716007264647,0.020192382070900048,0.023466620148810884,0.022941573387056175,0.04990040755372314,0.02819073975174958,0.04718711921792653,0.047485368422607324,0.04643182193735216,0.046069613429885206,0.04722228290644568,0.03384688480307189,0.03119912249875658,0.03081418902501342,0.03621803456293665,0.028448503244063974,0.03458242504574439,0.03375183925321744,stdErr
